movie;type;word;minutes_in;%
Kill Bill: Vol. 2;word;fucking;79.88;0.57884058
Kill Bill: Vol. 2;word;bitch;79.88;0.57884058
Kill Bill: Vol. 2;word;fucking;79.93;0.579202899
Kill Bill: Vol. 2;word;fuck;79.93;0.579202899
Kill Bill: Vol. 2;word;fucking;80.28;0.58173913
Kill Bill: Vol. 2;word;fucking;80.63;0.584275362
Kill Bill: Vol. 2;word;shit;80.75;0.585144928
Kill Bill: Vol. 2;word;pussy;85.35;0.618478261
Kill Bill: Vol. 2;word;pussy;85.4;0.61884058
Kill Bill: Vol. 2;word;fucking;102.12;0.74
Kill Bill: Vol. 2;word;goddamn;103.23;0.748043478
Kill Bill: Vol. 2;word;fuck;103.28;0.748405797
Kill Bill: Vol. 2;word;shit;104.63;0.758188406
Kill Bill: Vol. 2;word;ass;107.43;0.778478261
Kill Bill: Vol. 2;word;fuck;110.23;0.798768116
Kill Bill: Vol. 2;word;fucking;110.93;0.80384058
Kill Bill: Vol. 2;word;bitch;110.97;0.804130435
Kill Bill: Vol. 2;word;fucking;111.05;0.804710145
Kill Bill: Vol. 2;word;bullshit;111.58;0.808550725
Kill Bill: Vol. 2;word;shitless;111.92;0.811014493
Kill Bill: Vol. 2;word;fucking;112.52;0.815362319
Kill Bill: Vol. 2;word;shit;112.52;0.815362319
Kill Bill: Vol. 2;word;fucking;116.28;0.842608696
Kill Bill: Vol. 2;word;assholes;116.28;0.842608696
Kill Bill: Vol. 2;word;fucking;116.57;0.844710145
Kill Bill: Vol. 2;word;bastard;117.25;0.849637681
Kill Bill: Vol. 2;word;bastard;117.35;0.850362319
Kill Bill: Vol. 2;word;cunt;119.58;0.866521739
Kill Bill: Vol. 2;death;;121.12;0.877681159
Inglorious Basterds;death;;20.35;0.132142857
Inglorious Basterds;death;;20.35;0.132142857
Inglorious Basterds;death;;20.35;0.132142857
Inglorious Basterds;death;;20.35;0.132142857
Inglorious Basterds;word;hell;22.2;0.144155844
Inglorious Basterds;word;goddamn;22.22;0.144285714
Inglorious Basterds;word;fucking;22.32;0.144935065
Inglorious Basterds;word;bitch;22.55;0.146428571
Inglorious Basterds;death;;28.57;0.185519481
Inglorious Basterds;death;;28.63;0.185909091
Inglorious Basterds;death;;28.8;0.187012987
Inglorious Basterds;death;;29.07;0.188766234
Inglorious Basterds;death;;29.22;0.18974026
Inglorious Basterds;death;;29.23;0.189805195
Inglorious Basterds;death;;29.25;0.189935065
Inglorious Basterds;death;;29.93;0.194350649
Inglorious Basterds;word;fucking;30.93;0.200844156
Inglorious Basterds;word;goddamn;31.05;0.201623377
Inglorious Basterds;word;goddamn;32.52;0.211168831
Inglorious Basterds;word;ass;32.65;0.212012987
Inglorious Basterds;word;fuck;32.97;0.214090909
Inglorious Basterds;death;;34.77;0.225779221
Inglorious Basterds;word;shitting;34.9;0.226623377
Inglorious Basterds;word;fucking;34.97;0.227077922
Inglorious Basterds;word;fucking;35.05;0.227597403
Inglorious Basterds;word;fucking;35.1;0.227922078
Inglorious Basterds;death;;35.17;0.228376623
Inglorious Basterds;word;damn;35.2;0.228571429
Inglorious Basterds;word;fuck;35.3;0.229220779
Inglorious Basterds;word;ass;48.17;0.312792208
Inglorious Basterds;word;negro ;48.68;0.316103896
Inglorious Basterds;word;shit;51.48;0.334285714
Inglorious Basterds;word;hell;52.55;0.341233766
Inglorious Basterds;word;negro ;58.43;0.379415584
Inglorious Basterds;word;negro ;59.38;0.385584416
Inglorious Basterds;word;negro ;59.57;0.386818182
Inglorious Basterds;word;fuck;61.83;0.401493506
Inglorious Basterds;word;goddamn;69.48;0.451168831
Inglorious Basterds;word;fucking;69.5;0.451298701
Inglorious Basterds;word;squaw;73;0.474025974
Inglorious Basterds;word;ass;75.83;0.492402597
Inglorious Basterds;word;negro ;86.97;0.56474026
Inglorious Basterds;word;slut;90.53;0.587857143
Inglorious Basterds;word;hell;92.03;0.597597403
Inglorious Basterds;word;damn;92.27;0.599155844
Inglorious Basterds;death;;92.68;0.601818182
Inglorious Basterds;death;;92.68;0.601818182
Inglorious Basterds;death;;92.7;0.601948052
Inglorious Basterds;death;;92.72;0.602077922
Inglorious Basterds;death;;92.73;0.602142857
Inglorious Basterds;death;;92.75;0.602272727
Inglorious Basterds;death;;92.77;0.602402597
Inglorious Basterds;death;;92.83;0.602792208
Inglorious Basterds;death;;92.87;0.603051948
Inglorious Basterds;death;;92.87;0.603051948
Inglorious Basterds;word;fucking;96.87;0.629025974
Inglorious Basterds;death;;96.95;0.629545455
Inglorious Basterds;word;goddamn;97.12;0.630649351
Inglorious Basterds;word;fuck;97.53;0.633311688
Inglorious Basterds;word;hell;100.97;0.655649351
Inglorious Basterds;word;damn;101;0.655844156
Inglorious Basterds;word;fuck;101.82;0.661168831
Inglorious Basterds;word;ass;102.68;0.666753247
Inglorious Basterds;word;shit;103.4;0.671428571
Inglorious Basterds;word;fucking;103.82;0.674155844
Inglorious Basterds;death;;104.6;0.679220779
Inglorious Basterds;death;;104.6;0.679220779
Inglorious Basterds;death;;104.6;0.679220779
Inglorious Basterds;death;;104.6;0.679220779
Inglorious Basterds;word;fucker;107.77;0.699805195
Inglorious Basterds;word;fuck;107.82;0.70012987
Inglorious Basterds;word;ass;111.43;0.723571429
Inglorious Basterds;death;;121.13;0.786558442
Inglorious Basterds;word;fucking;121.53;0.789155844
Inglorious Basterds;word;shithead;121.53;0.789155844
Inglorious Basterds;word;fuck;121.55;0.789285714
Inglorious Basterds;word;fuck;121.57;0.789415584
Inglorious Basterds;word;shithead;121.62;0.78974026
Inglorious Basterds;word;fuck;121.63;0.789805195
Inglorious Basterds;word;fuck;121.68;0.79012987
Inglorious Basterds;word;goddamn;121.77;0.790714286
Inglorious Basterds;word;bitches;121.78;0.790779221
Inglorious Basterds;word;goddamn;121.87;0.791363636
Inglorious Basterds;word;damn;124.72;0.80987013
Inglorious Basterds;word;shit;137.82;0.894935065
Inglorious Basterds;word;ass;138.93;0.902142857
Inglorious Basterds;death;;141.47;0.918636364
Inglorious Basterds;death;;141.53;0.919025974
Inglorious Basterds;death;;142.42;0.924805195
Inglorious Basterds;death;;142.52;0.925454545
Inglorious Basterds;death;;144.17;0.936168831
Inglorious Basterds;death;;144.17;0.936168831
Inglorious Basterds;death;;144.2;0.936363636
Inglorious Basterds;death;;144.63;0.939155844
Inglorious Basterds;death;;144.63;0.939155844
Inglorious Basterds;death;;144.65;0.939285714
Inglorious Basterds;death;;144.67;0.939415584
Inglorious Basterds;death;;144.68;0.939480519
Inglorious Basterds;death;;144.85;0.940584416
Inglorious Basterds;death;;144.85;0.940584416
Inglorious Basterds;death;;144.85;0.940584416
Inglorious Basterds;death;;145.1;0.942207792
Inglorious Basterds;death;;145.6;0.945454545
Inglorious Basterds;death;;147.37;0.956948052
Inglorious Basterds;word;fuck;147.62;0.958571429
Inglorious Basterds;word;goddamn;148.73;0.965779221
Django Unchained;word;goddamn;7.23;0.043818182
Django Unchained;death;;7.75;0.046969697
Django Unchained;word;goddamn;8.37;0.050727273
Django Unchained;word;bitch;8.38;0.050787879
Django Unchained;word;damn;8.65;0.052424242
Django Unchained;word;fucking;8.87;0.053757576
Django Unchained;word;damn;8.88;0.053818182
Django Unchained;word;n-word ;9.8;0.059393939
Django Unchained;word;goddamn;10.07;0.061030303
Django Unchained;word;hell;10.53;0.063818182
Django Unchained;death;;12.63;0.076545455
Django Unchained;word;n-word ;13.57;0.082242424
Django Unchained;word;n-word ;14.07;0.085272727
Django Unchained;word;hell;14.75;0.089393939
Django Unchained;word;n-word ;14.78;0.089575758
Django Unchained;word;ass;19.37;0.117393939
Django Unchained;death;;19.62;0.118909091
Django Unchained;word;goddamn;20.25;0.122727273
Django Unchained;word;n-word ;20.47;0.124060606
Django Unchained;word;hell;22.67;0.137393939
Django Unchained;word;n-word ;24.98;0.151393939
Django Unchained;word;n-word ;28.55;0.173030303
Django Unchained;word;n-word ;28.65;0.173636364
Django Unchained;word;n-word ;28.8;0.174545455
Django Unchained;word;n-word ;29.38;0.178060606
Django Unchained;word;n-word ;29.5;0.178787879
Django Unchained;word;n-word ;29.65;0.17969697
Django Unchained;word;n-word ;31.07;0.18830303
Django Unchained;word;n-word ;31.1;0.188484848
Django Unchained;word;damn;33.12;0.200727273
Django Unchained;death;;36.47;0.221030303
Django Unchained;word;goddamn;36.55;0.221515152
Django Unchained;word;bitch;36.57;0.221636364
Django Unchained;death;;37.45;0.226969697
Django Unchained;death;;38.03;0.230484848
Django Unchained;word;bitches;40.92;0.248
Django Unchained;word;n-word ;41.68;0.252606061
Django Unchained;word;n-word ;42.02;0.254666667
Django Unchained;word;fucking;42.23;0.255939394
Django Unchained;word;shit;42.23;0.255939394
Django Unchained;word;fucking;42.33;0.256545455
Django Unchained;word;shit;42.38;0.256848485
Django Unchained;word;goddamn;42.45;0.257272727
Django Unchained;word;shit;42.47;0.257393939
Django Unchained;word;goddamn;42.5;0.257575758
Django Unchained;word;shit;43.12;0.261333333
Django Unchained;word;fucking;43.22;0.261939394
Django Unchained;word;fucking;43.25;0.262121212
Django Unchained;word;fucking;43.27;0.262242424
Django Unchained;word;fuck;43.28;0.26230303
Django Unchained;word;bitches;43.42;0.263151515
Django Unchained;word;n-word ;43.65;0.264545455
Django Unchained;word;goddamn;44.3;0.268484848
Django Unchained;word;fucking;44.42;0.269212121
Django Unchained;word;shit;44.55;0.27
Django Unchained;word;n-word ;44.58;0.270181818
Django Unchained;word;n-word ;44.63;0.270484848
Django Unchained;word;n-word ;44.67;0.270727273
Django Unchained;word;shit;45.5;0.275757576
Django Unchained;death;;45.78;0.277454545
Django Unchained;word;hell;47.65;0.288787879
Django Unchained;word;hell;48.3;0.292727273
Django Unchained;word;damn;53.08;0.32169697
Django Unchained;death;;55.07;0.333757576
Django Unchained;death;;56.58;0.342909091
Django Unchained;death;;56.62;0.343151515
Django Unchained;death;;56.63;0.343212121
Django Unchained;death;;56.65;0.343333333
Django Unchained;word;n-word ;59.42;0.360121212
Django Unchained;word;goddamned;59.65;0.361515152
Django Unchained;word;n-word ;59.75;0.362121212
Django Unchained;word;fuck;60.5;0.366666667
Django Unchained;word;fucking;62.22;0.377090909
Django Unchained;word;n-word ;63.2;0.383030303
Django Unchained;word;n-word ;64.78;0.392606061
Django Unchained;death;;66.9;0.405454545
Django Unchained;word;n-word ;70.1;0.424848485
Django Unchained;word;n-word ;71.17;0.431333333
Django Unchained;word;n-word ;71.2;0.431515152
Django Unchained;word;n-word ;71.23;0.43169697
Django Unchained;word;n-word ;71.28;0.432
Django Unchained;word;n-word ;71.35;0.432424242
Django Unchained;word;n-word ;71.87;0.435575758
Django Unchained;word;n-word ;73.17;0.443454545
Django Unchained;word;n-word ;73.23;0.443818182
Django Unchained;word;n-word ;73.32;0.444363636
Django Unchained;word;n-word ;73.73;0.446848485
Django Unchained;word;n-word ;74;0.448484848
Django Unchained;word;n-word ;74.4;0.450909091
Django Unchained;word;goddamn;74.77;0.453151515
Django Unchained;word;n-word ;74.83;0.453515152
Django Unchained;word;hell;75.67;0.458606061
Django Unchained;word;goddamn;76.2;0.461818182
Django Unchained;word;n-word ;76.3;0.462424242
Django Unchained;word;n-word ;76.37;0.462848485
Django Unchained;word;ass;76.45;0.463333333
Django Unchained;word;goddamn;76.45;0.463333333
Django Unchained;word;hell;76.92;0.466181818
Django Unchained;word;n-word ;78.48;0.475636364
Django Unchained;word;ass;79.57;0.482242424
Django Unchained;word;goddamn;79.63;0.482606061
Django Unchained;word;goddamn;79.77;0.483454545
Django Unchained;word;n-word ;79.8;0.483636364
Django Unchained;word;n-word ;81.32;0.492848485
Django Unchained;word;goddamn;81.68;0.495030303
Django Unchained;word;n-word ;82.98;0.502909091
Django Unchained;word;n-word ;83.47;0.505878788
Django Unchained;word;n-word ;83.52;0.506181818
Django Unchained;word;n-word ;83.68;0.507151515
Django Unchained;death;;84.38;0.511393939
Django Unchained;word;n-word ;84.47;0.511939394
Django Unchained;word;ass;88.32;0.535272727
Django Unchained;word;n-word ;88.35;0.535454545
Django Unchained;word;n-word ;88.75;0.537878788
Django Unchained;word;ass;88.97;0.539212121
Django Unchained;word;n-word ;89.13;0.540181818
Django Unchained;word;n-word ;89.13;0.540181818
Django Unchained;word;n-word ;89.35;0.541515152
Django Unchained;word;bastard;89.52;0.542545455
Django Unchained;word;n-word ;89.62;0.543151515
Django Unchained;word;ass;90.03;0.545636364
Django Unchained;word;motherfucker;90.03;0.545636364
Django Unchained;word;goddamn;90.17;0.546484848
Django Unchained;word;n-word ;90.32;0.547393939
Django Unchained;word;goddamn;90.37;0.54769697
Django Unchained;word;n-word ;90.42;0.548
Django Unchained;word;shit;90.43;0.548060606
Django Unchained;word;ass;90.88;0.550787879
Django Unchained;word;n-word ;91;0.551515152
Django Unchained;word;n-word ;91.02;0.551636364
Django Unchained;word;n-word ;91.17;0.552545455
Django Unchained;word;n-word ;91.18;0.552606061
Django Unchained;word;ass;92.12;0.55830303
Django Unchained;word;damn;92.23;0.558969697
Django Unchained;word;damn;92.25;0.559090909
Django Unchained;word;shit;92.27;0.559212121
Django Unchained;word;damn;92.33;0.559575758
Django Unchained;word;bitch;92.37;0.559818182
Django Unchained;word;n-word ;92.53;0.560787879
Django Unchained;word;n-word ;92.67;0.561636364
Django Unchained;word;ass;92.78;0.56230303
Django Unchained;word;ass;93.22;0.564969697
Django Unchained;word;n-word ;96.73;0.586242424
Django Unchained;word;ass;101.02;0.612242424
Django Unchained;word;n-word ;101.48;0.615030303
Django Unchained;word;n-word ;101.97;0.618
Django Unchained;word;n-word ;102.07;0.618606061
Django Unchained;word;n-word ;102.32;0.620121212
Django Unchained;word;n-word ;102.6;0.621818182
Django Unchained;word;n-word ;102.78;0.622909091
Django Unchained;word;n-word ;102.83;0.623212121
Django Unchained;word;n-word ;103.02;0.624363636
Django Unchained;word;n-word ;103.15;0.625151515
Django Unchained;word;n-word ;103.2;0.625454545
Django Unchained;word;hell;103.83;0.629272727
Django Unchained;word;n-word ;104.23;0.63169697
Django Unchained;word;n-word ;104.27;0.631939394
Django Unchained;word;ass;104.35;0.632424242
Django Unchained;word;n-word ;104.9;0.635757576
Django Unchained;word;bitch;104.97;0.636181818
Django Unchained;word;n-word ;105.62;0.640121212
Django Unchained;word;n-word ;106.12;0.643151515
Django Unchained;word;ass;108.38;0.656848485
Django Unchained;word;n-word ;108.48;0.657454545
Django Unchained;word;n-word ;108.65;0.658484848
Django Unchained;word;n-word ;109.12;0.661333333
Django Unchained;word;n-word ;109.18;0.66169697
Django Unchained;word;n-word ;109.2;0.661818182
Django Unchained;word;goddamn;109.33;0.662606061
Django Unchained;word;goddamn;111.33;0.674727273
Django Unchained;word;damn;111.53;0.675939394
Django Unchained;word;n-word ;112.08;0.679272727
Django Unchained;word;shit;112.08;0.679272727
Django Unchained;word;fucked;112.08;0.679272727
Django Unchained;word;motherfuckers;113.05;0.685151515
Django Unchained;word;hell;113.22;0.686181818
Django Unchained;word;ass;113.25;0.686363636
Django Unchained;word;n-word ;113.5;0.687878788
Django Unchained;word;n-word ;113.97;0.690727273
Django Unchained;word;n-word ;114.05;0.691212121
Django Unchained;word;fuck;114.15;0.691818182
Django Unchained;word;bitch;114.18;0.692
Django Unchained;word;goddamn;114.93;0.696545455
Django Unchained;word;bitches;115.02;0.697090909
Django Unchained;word;bitches;115.07;0.697393939
Django Unchained;word;damn;116.65;0.706969697
Django Unchained;word;goddamn;117.85;0.714242424
Django Unchained;word;jackass;120.65;0.731212121
Django Unchained;word;ass;121.12;0.734060606
Django Unchained;word;goddamn;121.12;0.734060606
Django Unchained;word;n-word ;121.37;0.735575758
Django Unchained;word;n-word ;121.67;0.737393939
Django Unchained;word;n-word ;122.45;0.742121212
Django Unchained;word;goddamn;122.6;0.743030303
Django Unchained;word;ass;122.63;0.743212121
Django Unchained;word;n-word ;123.42;0.748
Django Unchained;word;shit;130.07;0.78830303
Django Unchained;word;n-word ;130.38;0.790181818
Django Unchained;word;ass;130.45;0.790606061
Django Unchained;death;;131.27;0.795575758
Django Unchained;death;;131.53;0.797151515
Django Unchained;death;;131.72;0.79830303
Django Unchained;death;;131.8;0.798787879
Django Unchained;death;;131.83;0.798969697
Django Unchained;death;;131.92;0.799515152
Django Unchained;death;;132.05;0.80030303
Django Unchained;death;;132.13;0.800787879
Django Unchained;death;;132.13;0.800787879
Django Unchained;death;;132.13;0.800787879
Django Unchained;word;fucking;132.22;0.801333333
Django Unchained;word;n-word ;131.73;0.798363636
Django Unchained;word;shit;132.1;0.800606061
Django Unchained;word;bitch;132.12;0.800727273
Django Unchained;word;fucking;132.22;0.801333333
Django Unchained;word;damn;132.3;0.801818182
Django Unchained;word;bitch;132.32;0.801939394
Django Unchained;word;fucking;132.35;0.802121212
Django Unchained;word;damn;132.37;0.802242424
Django Unchained;word;fuck;132.42;0.802545455
Django Unchained;word;fuck;132.53;0.803212121
Django Unchained;word;n-word ;132.55;0.803333333
Django Unchained;death;;133.08;0.806545455
Django Unchained;word;n-word ;133.17;0.807090909
Django Unchained;word;motherfucker;133.27;0.80769697
Django Unchained;death;;133.38;0.808363636
Django Unchained;death;;133.38;0.808363636
Django Unchained;word;shit;133.42;0.808606061
Django Unchained;death;;133.47;0.808909091
Django Unchained;death;;133.5;0.809090909
Django Unchained;death;;133.52;0.809212121
Django Unchained;death;;133.65;0.81
Django Unchained;death;;133.83;0.811090909
Django Unchained;death;;133.87;0.811333333
Django Unchained;word;shit;134.4;0.814545455
Django Unchained;word;goddamn;134.77;0.816787879
Django Unchained;word;goddamn;135.18;0.819272727
Django Unchained;word;horseshit;135.43;0.820787879
Django Unchained;word;ass;135.65;0.822121212
Django Unchained;word;goddamn;135.7;0.822424242
Django Unchained;word;bitch;135.78;0.822909091
Django Unchained;word;n-word ;136.2;0.825454545
Django Unchained;word;n-word ;138.3;0.838181818
Django Unchained;word;ass;140.23;0.849878788
Django Unchained;word;motherfuckers;140.25;0.85
Django Unchained;word;ass;140.43;0.851090909
Django Unchained;word;fucking;140.5;0.851515152
Django Unchained;word;n-word ;140.68;0.852606061
Django Unchained;word;shit;140.93;0.854121212
Django Unchained;word;n-word ;140.97;0.854363636
Django Unchained;word;shit;141.22;0.855878788
Django Unchained;word;hell;141.25;0.856060606
Django Unchained;word;n-word ;141.27;0.856181818
Django Unchained;word;ass;141.52;0.85769697
Django Unchained;word;ass;142.42;0.863151515
Django Unchained;word;n-word ;142.43;0.863212121
Django Unchained;word;fuck;143.68;0.870787879
Django Unchained;word;fuck;144.2;0.873939394
Django Unchained;word;ass;144.58;0.876242424
Django Unchained;word;bitches;144.77;0.877393939
Django Unchained;word;goddamn;145.12;0.879515152
Django Unchained;word;fucking;145.17;0.879818182
Django Unchained;word;shit;145.22;0.880121212
Django Unchained;word;ass;145.53;0.882
Django Unchained;word;fucking;147.2;0.892121212
Django Unchained;word;damn;147.23;0.89230303
Django Unchained;word;n-word ;147.48;0.893818182
Django Unchained;word;fuck;147.62;0.894666667
Django Unchained;word;goddamn;148.43;0.899575758
Django Unchained;word;n-word ;148.57;0.900424242
Django Unchained;word;fucking;149.02;0.903151515
Django Unchained;death;;149.1;0.903636364
Django Unchained;death;;149.1;0.903636364
Django Unchained;death;;149.13;0.903818182
Django Unchained;word;goddamn;152.23;0.922606061
Django Unchained;word;motherfucker;152.35;0.923333333
Django Unchained;death;;152.37;0.923454545
Django Unchained;death;;152.38;0.923515152
Django Unchained;death;;152.4;0.923636364
Django Unchained;death;;152.4;0.923636364
Django Unchained;death;;152.47;0.924060606
Django Unchained;death;;152.47;0.924060606
Django Unchained;death;;152.5;0.924242424
Django Unchained;death;;156.77;0.950121212
Django Unchained;word;bitch;157.3;0.953333333
Django Unchained;death;;157.37;0.953757576
Django Unchained;death;;157.85;0.956666667
Django Unchained;word;n-word ;158.62;0.961333333
Django Unchained;word;n-word ;158.65;0.961515152
Django Unchained;word;shit;158.78;0.96230303
Django Unchained;word;n-word ;158.78;0.96230303
Django Unchained;word;motherfucker;158.9;0.963030303
Django Unchained;word;damn;158.92;0.963151515
Django Unchained;word;n-word ;158.98;0.963515152
Django Unchained;word;horseshit;159.18;0.964727273
Django Unchained;word;n-word ;159.25;0.965151515
Django Unchained;word;bitch;159.33;0.965636364
Django Unchained;word;motherfucker;159.37;0.965878788
Django Unchained;word;n-word ;159.42;0.966181818
Django Unchained;word;ass;159.53;0.966848485
Django Unchained;word;n-word ;159.58;0.967151515
Django Unchained;word;n-word ;159.65;0.967575758
Django Unchained;word;ass;159.7;0.967878788
Django Unchained;word;ass;159.77;0.96830303
Django Unchained;word;n-word ;159.8;0.968484848
Django Unchained;word;fucked;159.83;0.968666667
Django Unchained;word;n-word ;159.88;0.968969697
Django Unchained;word;n-word ;160.2;0.970909091
Django Unchained;word;ass;160.28;0.971393939
Django Unchained;death;;160.45;0.972424242
Jackie Brown;word;ass;4.38;0.028441558
Jackie Brown;word;shit;4.53;0.029415584
Jackie Brown;word;shit;4.63;0.030064935
Jackie Brown;word;motherfucker;4.85;0.031493506
Jackie Brown;word;shit;4.95;0.032142857
Jackie Brown;word;shit;5;0.032467532
Jackie Brown;word;motherfucker;5.28;0.034285714
Jackie Brown;word;n-word ;5.37;0.03487013
Jackie Brown;word;n-word ;5.45;0.03538961
Jackie Brown;word;fucking;5.53;0.035909091
Jackie Brown;word;damn;5.6;0.036363636
Jackie Brown;word;n-word ;5.67;0.036818182
Jackie Brown;word;shit;5.7;0.037012987
Jackie Brown;word;n-word ;6.02;0.039090909
Jackie Brown;word;motherfucker;6.08;0.039480519
Jackie Brown;word;shit;6.18;0.04012987
Jackie Brown;word;motherfucker;6.37;0.041363636
Jackie Brown;word;ass;6.7;0.043506494
Jackie Brown;word;shit;7.45;0.048376623
Jackie Brown;word;shit;8.35;0.054220779
Jackie Brown;word;n-word ;8.58;0.055714286
Jackie Brown;word;n-word ;8.62;0.055974026
Jackie Brown;word;n-word ;8.65;0.056168831
Jackie Brown;word;motherfucking;8.82;0.057272727
Jackie Brown;word;motherfuckers;9.23;0.059935065
Jackie Brown;word;bitch;9.97;0.06474026
Jackie Brown;word;fuck;10.08;0.065454545
Jackie Brown;word;fuck;10.12;0.065714286
Jackie Brown;word;goddamn;10.2;0.066233766
Jackie Brown;word;n-word ;10.2;0.066233766
Jackie Brown;word;goddamn;10.25;0.066558442
Jackie Brown;word;motherfuckers;10.5;0.068181818
Jackie Brown;word;shit;10.52;0.068311688
Jackie Brown;word;motherfucking;10.53;0.068376623
Jackie Brown;word;fuck;10.58;0.068701299
Jackie Brown;word;n-word ;12.12;0.078701299
Jackie Brown;word;shit;12.82;0.083246753
Jackie Brown;word;fuck;12.82;0.083246753
Jackie Brown;word;ass;13.1;0.085064935
Jackie Brown;word;fuck;15.63;0.101493506
Jackie Brown;word;n-word ;15.68;0.101818182
Jackie Brown;word;n-word ;15.72;0.102077922
Jackie Brown;word;ass;15.98;0.103766234
Jackie Brown;word;motherfucking;16.03;0.104090909
Jackie Brown;word;n-word ;16.1;0.104545455
Jackie Brown;word;ass;16.2;0.105194805
Jackie Brown;word;n-word ;16.23;0.10538961
Jackie Brown;word;goddamn;16.25;0.105519481
Jackie Brown;word;shit;16.28;0.105714286
Jackie Brown;word;ass;16.3;0.105844156
Jackie Brown;word;ass;16.33;0.106038961
Jackie Brown;word;motherfucking;16.35;0.106168831
Jackie Brown;word;n-word ;16.38;0.106363636
Jackie Brown;word;motherfucker;16.47;0.106948052
Jackie Brown;word;hell;16.52;0.107272727
Jackie Brown;word;shit;16.55;0.107467532
Jackie Brown;word;ass;16.58;0.107662338
Jackie Brown;word;shit;16.65;0.108116883
Jackie Brown;word;n-word ;16.77;0.108896104
Jackie Brown;word;fucking;16.87;0.109545455
Jackie Brown;word;n-word ;17.12;0.111168831
Jackie Brown;word;ass;17.22;0.111818182
Jackie Brown;word;n-word ;17.25;0.112012987
Jackie Brown;word;fuck;17.3;0.112337662
Jackie Brown;word;shit;17.4;0.112987013
Jackie Brown;word;fucking;17.42;0.113116883
Jackie Brown;word;ass;17.48;0.113506494
Jackie Brown;word;fucking;17.52;0.113766234
Jackie Brown;word;n-word ;17.82;0.115714286
Jackie Brown;word;n-word ;17.82;0.115714286
Jackie Brown;word;n-word ;17.85;0.115909091
Jackie Brown;word;n-word ;17.9;0.116233766
Jackie Brown;word;n-word ;17.95;0.116558442
Jackie Brown;word;ass;18.23;0.118376623
Jackie Brown;word;shit;18.38;0.119350649
Jackie Brown;word;n-word ;18.8;0.122077922
Jackie Brown;word;shit;19.07;0.123831169
Jackie Brown;word;motherfucker;19.35;0.125649351
Jackie Brown;word;motherfucker;19.45;0.126298701
Jackie Brown;word;fuck;19.47;0.126428571
Jackie Brown;word;shit;19.47;0.126428571
Jackie Brown;word;fucking;19.58;0.127142857
Jackie Brown;word;ass;19.62;0.127402597
Jackie Brown;word;goddamn;19.72;0.128051948
Jackie Brown;word;goddamn;19.83;0.128766234
Jackie Brown;word;goddamn;19.93;0.129415584
Jackie Brown;word;ass;19.95;0.129545455
Jackie Brown;word;n-word ;20.05;0.130194805
Jackie Brown;word;motherfucker;20.12;0.130649351
Jackie Brown;word;ass;20.17;0.130974026
Jackie Brown;word;goddamn;20.22;0.131298701
Jackie Brown;word;ass;20.28;0.131688312
Jackie Brown;word;ass;20.35;0.132142857
Jackie Brown;word;n-word ;20.38;0.132337662
Jackie Brown;word;fucking;20.52;0.133246753
Jackie Brown;word;n-word ;20.57;0.133571429
Jackie Brown;word;shit;20.58;0.133636364
Jackie Brown;word;fucking;20.65;0.134090909
Jackie Brown;word;motherfucker;21.05;0.136688312
Jackie Brown;word;motherfucker;21.12;0.137142857
Jackie Brown;word;goddamn;21.13;0.137207792
Jackie Brown;word;motherfucker;21.18;0.137532468
Jackie Brown;word;hell;21.22;0.137792208
Jackie Brown;death;;23.08;0.14987013
Jackie Brown;word;n-word ;23.07;0.149805195
Jackie Brown;word;shit;25.53;0.165779221
Jackie Brown;word;goddamn;26.13;0.169675325
Jackie Brown;word;motherfucking;26.37;0.171233766
Jackie Brown;word;ass;26.38;0.171298701
Jackie Brown;word;n-word ;27.07;0.175779221
Jackie Brown;word;fuck;27.08;0.175844156
Jackie Brown;word;n-word ;27.2;0.176623377
Jackie Brown;word;n-word ;27.22;0.176753247
Jackie Brown;word;n-word ;27.48;0.178441558
Jackie Brown;word;shitty;28.67;0.186168831
Jackie Brown;word;fucking;28.72;0.186493506
Jackie Brown;word;goddamn;29.05;0.188636364
Jackie Brown;word;fucking;29.72;0.192987013
Jackie Brown;word;fucks;30.63;0.198896104
Jackie Brown;word;shit;30.63;0.198896104
Jackie Brown;word;shittiest;30.77;0.199805195
Jackie Brown;word;fucking;30.78;0.19987013
Jackie Brown;word;shit;30.8;0.2
Jackie Brown;word;fuck;31.97;0.207597403
Jackie Brown;word;shit;32.13;0.208636364
Jackie Brown;word;shitty;32.4;0.21038961
Jackie Brown;word;goddamn;32.65;0.212012987
Jackie Brown;word;shit;33.47;0.217337662
Jackie Brown;word;shit;33.67;0.218636364
Jackie Brown;word;fucking;36.4;0.236363636
Jackie Brown;word;shit;36.42;0.236493506
Jackie Brown;word;shit;36.52;0.237142857
Jackie Brown;word;shit;36.97;0.240064935
Jackie Brown;word;shit;37;0.24025974
Jackie Brown;word;hell;37.13;0.241103896
Jackie Brown;word;motherfucking;37.15;0.241233766
Jackie Brown;word;ass;37.28;0.242077922
Jackie Brown;word;shit;37.33;0.242402597
Jackie Brown;word;ass;37.37;0.242662338
Jackie Brown;word;shit;37.88;0.245974026
Jackie Brown;word;shit;38.58;0.250519481
Jackie Brown;word;fuck;38.95;0.252922078
Jackie Brown;word;fucking;38.98;0.253116883
Jackie Brown;word;shit;39.3;0.255194805
